"Plot Title: 110 Meter"
"#","Date Time, GMT-07:00","Temp, C","RH, %","Batt, V","Coupler Detached","Bad Battery","Good Battery","Coupler Attached","Host Connected","Stopped","End Of File"
1060,05/06/10 11:21:15 AM,14.912,17.691,3.26,,,,,,,
1061,05/06/10 11:21:40 AM,14.912,17.861,3.26,,,,,,,
1062,05/06/10 11:22:05 AM,14.936,17.862,3.26,,,,,,,
1063,05/06/10 11:22:30 AM,14.936,18.033,3.26,,,,,,,
1064,05/06/10 11:22:55 AM,14.936,16.907,3.26,,,,,,,
1065,05/06/10 11:23:20 AM,14.936,16.497,3.26,,,,,,,
1066,05/06/10 11:23:45 AM,14.912,16.256,3.26,,,,,,,
1067,05/06/10 11:24:10 AM,14.912,16.154,3.26,,,,,,,
1068,05/06/10 11:24:35 AM,14.912,16.359,3.26,,,,,,,
1069,05/06/10 11:25:00 AM,14.912,16.564,3.26,,,,,,,
1070,05/06/10 11:25:25 AM,14.936,16.702,3.26,,,,,,,
1071,05/06/10 11:25:50 AM,14.936,17.078,3.26,,,,,,,
1072,05/06/10 11:26:15 AM,14.936,18.067,3.26,,,,,,,
1073,05/06/10 11:26:40 AM,14.960,19.088,3.26,,,,,,,
1074,05/06/10 11:27:05 AM,14.960,19.394,3.26,,,,,,,
1075,05/06/10 11:27:30 AM,14.984,17.592,3.26,,,,,,,
1076,05/06/10 11:27:55 AM,14.984,16.705,3.26,,,,,,,
1077,05/06/10 11:28:20 AM,15.008,17.389,3.26,,,,,,,
1078,05/06/10 11:28:45 AM,15.031,18.140,3.26,,,,,,,
1079,05/06/10 11:29:10 AM,15.031,18.276,3.26,,,,,,,
1080,05/06/10 11:29:35 AM,15.031,18.345,3.26,,,,,,,
1081,05/06/10 11:30:00 AM,15.031,18.481,3.26,,,,,,,
1082,05/06/10 11:30:25 AM,15.031,18.242,3.26,,,,,,,
1083,05/06/10 11:30:50 AM,15.031,17.868,3.26,,,,,,,
1084,05/06/10 11:31:15 AM,15.031,17.322,3.26,,,,,,,
1085,05/06/10 11:31:40 AM,15.055,17.119,3.26,,,,,,,
1086,05/06/10 11:32:05 AM,15.055,17.119,3.26,,,,,,,
1087,05/06/10 11:32:30 AM,15.055,17.187,3.26,,,,,,,
1088,05/06/10 11:32:55 AM,15.079,16.744,3.26,,,,,,,
1089,05/06/10 11:33:20 AM,15.103,16.506,3.26,,,,,,,
1090,05/06/10 11:33:45 AM,15.127,16.712,3.26,,,,,,,
1091,05/06/10 11:34:10 AM,15.127,16.712,3.26,,,,,,,
1092,05/06/10 11:34:35 AM,15.151,16.919,3.26,,,,,,,
1093,05/06/10 11:35:00 AM,15.151,17.260,3.26,,,,,,,
1094,05/06/10 11:35:25 AM,15.175,17.603,3.26,,,,,,,
1095,05/06/10 11:35:50 AM,15.199,16.921,3.26,,,,,,,
1096,05/06/10 11:36:15 AM,15.199,16.032,3.26,,,,,,,
1097,05/06/10 11:36:40 AM,15.199,15.654,3.26,,,,,,,
1098,05/06/10 11:37:05 AM,15.223,15.827,3.26,,,,,,,
1099,05/06/10 11:37:30 AM,15.223,15.964,3.26,,,,,,,
1100,05/06/10 11:37:55 AM,15.247,16.171,3.26,,,,,,,
1101,05/06/10 11:38:20 AM,15.270,16.309,3.26,,,,,,,
1102,05/06/10 11:38:45 AM,15.270,16.309,3.26,,,,,,,
1103,05/06/10 11:39:10 AM,15.294,15.968,3.26,,,,,,,
1104,05/06/10 11:39:35 AM,15.318,16.106,3.26,,,,,,,
1105,05/06/10 11:40:00 AM,15.318,16.380,3.26,,,,,,,
1106,05/06/10 11:40:25 AM,15.342,16.244,3.26,,,,,,,
1107,05/06/10 11:40:50 AM,15.366,16.246,3.26,,,,,,,
1108,05/06/10 11:41:15 AM,15.366,16.314,3.26,,,,,,,
1109,05/06/10 11:41:40 AM,15.390,16.589,3.26,,,,,,,
1110,05/06/10 11:42:05 AM,15.390,16.589,3.26,,,,,,,
1111,05/06/10 11:42:30 AM,15.390,16.726,3.26,,,,,,,
1112,05/06/10 11:42:55 AM,15.414,17.070,3.26,,,,,,,
1113,05/06/10 11:43:20 AM,15.414,17.650,3.26,,,,,,,
1114,05/06/10 11:43:45 AM,15.438,17.105,3.26,,,,,,,
1115,05/06/10 11:44:10 AM,15.461,16.593,3.26,,,,,,,
1116,05/06/10 11:44:35 AM,15.485,16.526,3.26,,,,,,,
1117,05/06/10 11:45:00 AM,15.509,16.733,3.26,,,,,,,
1118,05/06/10 11:45:25 AM,15.509,16.596,3.26,,,,,,,
1119,05/06/10 11:45:50 AM,15.533,16.460,3.26,,,,,,,
1120,05/06/10 11:46:15 AM,15.557,16.667,3.26,,,,,,,
1121,05/06/10 11:46:40 AM,15.557,16.667,3.26,,,,,,,
1122,05/06/10 11:47:05 AM,15.557,16.324,3.26,,,,,,,
1123,05/06/10 11:47:30 AM,15.581,16.462,3.26,,,,,,,
1124,05/06/10 11:47:55 AM,15.581,16.668,3.26,,,,,,,
1125,05/06/10 11:48:20 AM,15.581,16.599,3.26,,,,,,,
1126,05/06/10 11:48:45 AM,15.581,15.777,3.26,,,,,,,
1127,05/06/10 11:49:10 AM,15.581,15.365,3.26,,,,,,,
1128,05/06/10 11:49:35 AM,15.605,15.709,3.26,,,,,,,
1129,05/06/10 11:50:00 AM,15.605,16.532,3.26,,,,,,,
1130,05/06/10 11:50:25 AM,15.605,15.572,3.26,,,,,,,
1131,05/06/10 11:50:50 AM,15.605,15.194,3.26,,,,,,,
1132,05/06/10 11:51:15 AM,15.605,14.953,3.26,,,,,,,
1133,05/06/10 11:51:40 AM,15.629,15.092,3.26,,,,,,,
1134,05/06/10 11:52:05 AM,15.629,15.230,3.26,,,,,,,
1135,05/06/10 11:52:30 AM,15.605,15.228,3.26,,,,,,,
1136,05/06/10 11:52:55 AM,15.605,15.366,3.26,,,,,,,
1137,05/06/10 11:53:20 AM,15.605,15.366,3.26,,,,,,,
1138,05/06/10 11:53:45 AM,15.629,15.367,3.26,,,,,,,
1139,05/06/10 11:54:10 AM,15.629,15.436,3.26,,,,,,,
1140,05/06/10 11:54:35 AM,15.652,15.574,3.26,,,,,,,
1141,05/06/10 11:55:00 AM,15.676,15.644,3.26,,,,,,,
1142,05/06/10 11:55:25 AM,15.700,15.714,3.26,,,,,,,
1143,05/06/10 11:55:50 AM,15.748,15.785,3.26,,,,,,,
1144,05/06/10 11:56:15 AM,15.748,16.060,3.26,,,,,,,
1145,05/06/10 11:56:40 AM,15.772,16.610,3.26,,,,,,,
1146,05/06/10 11:57:05 AM,15.796,16.474,3.26,,,,,,,
1147,05/06/10 11:57:30 AM,15.796,16.131,3.26,,,,,,,
1148,05/06/10 11:57:55 AM,15.819,16.235,3.26,,,,,,,
1149,05/06/10 11:58:20 AM,15.843,15.721,3.26,,,,,,,
1150,05/06/10 11:58:45 AM,15.867,15.516,3.26,,,,,,,
1151,05/06/10 11:59:10 AM,15.891,15.724,3.26,,,,,,,
1152,05/06/10 11:59:35 AM,15.891,15.792,3.26,,,,,,,
1153,05/06/10 12:00:00 PM,15.915,16.068,3.26,,,,,,,
1154,05/06/10 12:00:25 PM,15.939,16.275,3.26,,,,,,,
1155,05/06/10 12:00:50 PM,15.986,16.209,3.26,,,,,,,
1156,05/06/10 12:01:15 PM,16.010,15.317,3.26,,,,,,,
1157,05/06/10 12:01:40 PM,16.034,14.768,3.26,,,,,,,
1158,05/06/10 12:02:05 PM,16.034,15.043,3.26,,,,,,,
1159,05/06/10 12:02:30 PM,16.058,15.251,3.26,,,,,,,
1160,05/06/10 12:02:55 PM,16.058,16.007,3.26,,,,,,,
1161,05/06/10 12:03:20 PM,16.058,16.144,3.26,,,,,,,
1162,05/06/10 12:03:45 PM,16.082,16.489,3.26,,,,,,,
1163,05/06/10 12:04:10 PM,16.082,17.448,3.26,,,,,,,
1164,05/06/10 12:04:35 PM,16.106,16.353,3.26,,,,,,,
1165,05/06/10 12:05:00 PM,16.106,15.460,3.26,,,,,,,
1166,05/06/10 12:05:25 PM,16.106,14.978,3.26,,,,,,,
1167,05/06/10 12:05:50 PM,16.106,15.528,3.26,,,,,,,
1168,05/06/10 12:06:15 PM,16.106,16.627,3.26,,,,,,,
1169,05/06/10 12:06:40 PM,16.106,16.627,3.26,,,,,,,
1170,05/06/10 12:07:05 PM,16.106,15.528,3.26,,,,,,,
1171,05/06/10 12:07:30 PM,16.106,14.943,3.26,,,,,,,
1172,05/06/10 12:07:55 PM,16.106,14.633,3.26,,,,,,,
1173,05/06/10 12:08:20 PM,16.106,14.978,3.26,,,,,,,
1174,05/06/10 12:08:45 PM,16.106,14.564,3.26,,,,,,,
1175,05/06/10 12:09:10 PM,16.106,14.357,3.26,,,,,,,
1176,05/06/10 12:09:35 PM,16.106,14.426,3.26,,,,,,,
1177,05/06/10 12:10:00 PM,16.106,14.806,3.26,,,,,,,
1178,05/06/10 12:10:25 PM,16.129,14.841,3.26,,,,,,,
1179,05/06/10 12:10:50 PM,16.129,15.117,3.26,,,,,,,
1180,05/06/10 12:11:15 PM,16.129,15.392,3.26,,,,,,,
1181,05/06/10 12:11:40 PM,16.106,15.494,3.26,,,,,,,
1182,05/06/10 12:12:05 PM,16.106,15.528,3.26,,,,,,,
1183,05/06/10 12:12:30 PM,16.129,15.530,3.26,,,,,,,
1184,05/06/10 12:12:55 PM,16.129,15.805,3.26,,,,,,,
1185,05/06/10 12:13:20 PM,16.153,16.287,3.26,,,,,,,
1186,05/06/10 12:13:45 PM,16.177,17.453,3.26,,,,,,,
1187,05/06/10 12:14:10 PM,16.225,16.771,3.26,,,,,,,
1188,05/06/10 12:14:35 PM,16.296,16.774,3.26,,,,,,,
1189,05/06/10 12:15:00 PM,16.368,16.915,3.26,,,,,,,
1190,05/06/10 12:15:25 PM,16.439,17.399,3.26,,,,,,,
1191,05/06/10 12:15:50 PM,16.487,17.401,3.26,,,,,,,
1192,05/06/10 12:16:15 PM,16.558,17.474,3.26,,,,,,,
1193,05/06/10 12:16:40 PM,16.606,16.997,3.26,,,,,,,
1194,05/06/10 12:17:05 PM,16.630,16.861,3.26,,,,,,,
1195,05/06/10 12:17:30 PM,16.677,16.829,3.26,,,,,,,
1196,05/06/10 12:17:55 PM,16.701,15.352,3.26,,,,,,,
1197,05/06/10 12:18:20 PM,16.749,14.871,3.26,,,,,,,
1198,05/06/10 12:18:45 PM,16.749,15.905,3.26,,,,,,,
1199,05/06/10 12:19:10 PM,16.796,15.666,3.26,,,,,,,
1200,05/06/10 12:19:35 PM,16.844,14.254,3.26,,,,,,,
1201,05/06/10 12:20:00 PM,16.868,14.877,3.26,,,,,,,
1202,05/06/10 12:20:25 PM,16.892,15.327,3.26,,,,,,,
1203,05/06/10 12:20:50 PM,16.939,15.708,3.26,,,,,,,
1204,05/06/10 12:21:15 PM,16.987,15.573,3.26,,,,,,,
1205,05/06/10 12:21:40 PM,17.034,15.506,3.26,,,,,,,
1206,05/06/10 12:22:05 PM,17.082,14.749,3.26,,,,,,,
1207,05/06/10 12:22:30 PM,17.130,14.752,3.26,,,,,,,
1208,05/06/10 12:22:55 PM,17.201,14.686,3.26,,,,,,,
1209,05/06/10 12:23:20 PM,17.249,15.034,3.26,,,,,,,
1210,05/06/10 12:23:45 PM,17.272,15.621,3.26,,,,,,,
1211,05/06/10 12:24:10 PM,17.296,15.243,3.26,,,,,,,
1212,05/06/10 12:24:35 PM,17.320,14.830,3.26,,,,,,,
1213,05/06/10 12:25:00 PM,17.344,13.724,3.27,,,,,,,
1214,05/06/10 12:25:25 PM,17.344,13.099,3.26,,,,,,,
1215,05/06/10 12:25:50 PM,17.344,13.377,3.27,,,,,,,
1216,05/06/10 12:26:15 PM,17.320,13.306,3.26,,,,,,,
1217,05/06/10 12:26:40 PM,17.296,13.097,3.27,,,,,,,
1218,05/06/10 12:27:05 PM,17.272,13.096,3.27,,,,,,,
1219,05/06/10 12:27:30 PM,17.272,13.304,3.27,,,,,,,
1220,05/06/10 12:27:55 PM,17.272,13.582,3.27,,,,,,,
1221,05/06/10 12:28:20 PM,17.272,13.235,3.27,,,,,,,
1222,05/06/10 12:28:45 PM,17.272,13.235,3.27,,,,,,,
1223,05/06/10 12:29:10 PM,17.249,13.373,3.27,,,,,,,
1224,05/06/10 12:29:35 PM,17.249,13.442,3.27,,,,,,,
1225,05/06/10 12:30:00 PM,17.225,13.372,3.27,,,,,,,
1226,05/06/10 12:30:25 PM,17.201,13.370,3.26,,,,,,,
1227,05/06/10 12:30:50 PM,17.201,13.856,3.26,,,,,,,
1228,05/06/10 12:31:15 PM,17.201,13.717,3.26,,,,,,,
1229,05/06/10 12:31:40 PM,17.201,13.301,3.26,,,,,,,
1230,05/06/10 12:32:05 PM,17.201,13.301,3.26,,,,,,,
1231,05/06/10 12:32:30 PM,17.201,13.370,3.26,,,,,,,
1232,05/06/10 12:32:55 PM,17.201,13.474,3.26,,,,,,,
1233,05/06/10 12:33:20 PM,17.177,13.612,3.27,,,,,,,
1234,05/06/10 12:33:45 PM,17.177,13.855,3.27,,,,,,,
1235,05/06/10 12:34:10 PM,17.177,13.993,3.27,,,,,,,
1236,05/06/10 12:34:35 PM,17.177,13.577,3.27,,,,,,,
1237,05/06/10 12:35:00 PM,17.153,13.576,3.26,,,,,,,
1238,05/06/10 12:35:25 PM,17.153,14.130,3.26,,,,,,,
1239,05/06/10 12:35:50 PM,17.130,14.198,3.26,,,,,,,
1240,05/06/10 12:36:15 PM,17.130,14.129,3.27,,,,,,,
1241,05/06/10 12:36:40 PM,17.153,13.992,3.26,,,,,,,
1242,05/06/10 12:37:05 PM,17.153,13.646,3.27,,,,,,,
1243,05/06/10 12:37:30 PM,17.153,13.853,3.27,,,,,,,
1244,05/06/10 12:37:55 PM,17.177,14.270,3.26,,,,,,,
1245,05/06/10 12:38:20 PM,17.177,14.961,3.26,,,,,,,
1246,05/06/10 12:38:45 PM,17.177,14.961,3.27,,,,,,,
1247,05/06/10 12:39:10 PM,17.177,14.996,3.26,,,,,,,
1248,05/06/10 12:39:35 PM,17.177,15.099,3.27,,,,,,,
1249,05/06/10 12:40:00 PM,17.177,15.168,3.26,,,,,,,
1250,05/06/10 12:40:25 PM,17.177,15.789,3.26,,,,,,,
1251,05/06/10 12:40:50 PM,17.177,15.513,3.26,,,,,,,
1252,05/06/10 12:41:15 PM,17.177,15.582,3.27,,,,,,,
1253,05/06/10 12:41:40 PM,17.153,15.684,3.27,,,,,,,
1254,05/06/10 12:42:05 PM,17.153,15.684,3.26,,,,,,,
1255,05/06/10 12:42:30 PM,17.153,14.891,3.27,,,,,,,
1256,05/06/10 12:42:55 PM,17.153,14.822,3.27,,,,,,,
1257,05/06/10 12:43:20 PM,17.130,14.129,3.26,,,,,,,
1258,05/06/10 12:43:45 PM,17.130,14.129,3.27,,,,,,,
1259,05/06/10 12:44:10 PM,17.130,14.337,3.26,,,,,,,
1260,05/06/10 12:44:35 PM,17.130,14.752,3.27,,,,,,,
1261,05/06/10 12:45:00 PM,17.130,15.028,3.26,,,,,,,
1262,05/06/10 12:45:25 PM,17.130,15.166,3.27,,,,,,,
1263,05/06/10 12:45:50 PM,17.130,15.235,3.27,,,,,,,
1264,05/06/10 12:46:15 PM,17.106,14.750,3.27,,,,,,,
1265,05/06/10 12:46:40 PM,17.106,14.370,3.26,,,,,,,
1266,05/06/10 12:47:05 PM,17.106,14.612,3.27,,,,,,,
1267,05/06/10 12:47:30 PM,17.106,14.474,3.27,,,,,,,
1268,05/06/10 12:47:55 PM,17.106,14.474,3.27,,,,,,,
1269,05/06/10 12:48:20 PM,17.082,14.680,3.27,,,,,,,
1270,05/06/10 12:48:45 PM,17.106,14.820,3.27,,,,,,,
1271,05/06/10 12:49:10 PM,17.106,14.889,3.27,,,,,,,
1272,05/06/10 12:49:35 PM,17.130,15.097,3.27,,,,,,,
1273,05/06/10 12:50:00 PM,17.130,15.580,3.27,,,,,,,
1274,05/06/10 12:50:25 PM,17.153,16.476,3.27,,,,,,,
1275,05/06/10 12:50:50 PM,17.153,16.682,3.27,,,,,,,
1276,05/06/10 12:51:15 PM,17.177,16.133,3.27,,,,,,,
1277,05/06/10 12:51:40 PM,17.177,16.958,3.26,,,,,,,
1278,05/06/10 12:52:05 PM,17.177,17.439,3.27,,,,,,,
1279,05/06/10 12:52:30 PM,17.201,17.166,3.26,,,,,,,
1280,05/06/10 12:52:55 PM,17.225,15.378,3.27,,,,,,,
1281,05/06/10 12:53:20 PM,17.225,13.891,3.27,,,,,,,
1282,05/06/10 12:53:45 PM,17.225,13.441,3.27,,,,,,,
1283,05/06/10 12:54:10 PM,17.249,13.581,3.27,,,,,,,
1284,05/06/10 12:54:35 PM,17.249,13.996,3.27,,,,,,,
1285,05/06/10 12:55:00 PM,17.249,14.515,3.27,,,,,,,
1286,05/06/10 12:55:25 PM,17.272,14.274,3.27,,,,,,,
1287,05/06/10 12:55:50 PM,17.272,14.205,3.27,,,,,,,
1288,05/06/10 12:56:15 PM,17.296,14.275,3.27,,,,,,,
1289,05/06/10 12:56:40 PM,17.320,14.415,3.27,,,,,,,
1290,05/06/10 12:57:05 PM,17.320,14.484,3.27,,,,,,,
1291,05/06/10 12:57:30 PM,17.344,14.139,3.27,,,,,,,
1292,05/06/10 12:57:55 PM,17.368,14.071,3.27,,,,,,,
1293,05/06/10 12:58:20 PM,17.368,14.002,3.27,,,,,,,
1294,05/06/10 12:58:45 PM,17.415,14.281,3.27,,,,,,,
1295,05/06/10 12:59:10 PM,17.415,14.489,3.27,,,,,,,
1296,05/06/10 12:59:35 PM,17.439,14.421,3.27,,,,,,,
1297,05/06/10 01:00:00 PM,17.463,14.076,3.27,,,,,,,
1298,05/06/10 01:00:25 PM,17.486,13.799,3.27,,,,,,,
1299,05/06/10 01:00:50 PM,17.486,13.834,3.27,,,,,,,
1300,05/06/10 01:01:15 PM,17.510,13.801,3.27,,,,,,,
1301,05/06/10 01:01:40 PM,17.510,13.870,3.27,,,,,,,
1302,05/06/10 01:02:05 PM,17.510,13.731,3.27,,,,,,,
1303,05/06/10 01:02:30 PM,17.534,13.177,3.27,,,,,,,
1304,05/06/10 01:02:55 PM,17.534,12.760,3.27,,,,,,,
1305,05/06/10 01:03:20 PM,17.534,12.273,3.27,,,,,,,
1306,05/06/10 01:03:45 PM,17.510,13.037,3.27,,,,,,,
1307,05/06/10 01:04:10 PM,17.510,12.759,3.27,,,,,,,
1308,05/06/10 01:04:35 PM,17.510,12.690,3.27,,,,,,,
1309,05/06/10 01:05:00 PM,17.510,13.037,3.27,,,,,,,
1310,05/06/10 01:05:25 PM,17.510,12.829,3.27,,,,,,,
1311,05/06/10 01:05:50 PM,17.510,13.037,3.27,,,,,,,
1312,05/06/10 01:06:15 PM,17.510,12.898,3.27,,,,,,,
1313,05/06/10 01:06:40 PM,17.510,13.037,3.27,,,,,,,
1314,05/06/10 01:07:05 PM,17.510,12.759,3.27,,,,,,,
1315,05/06/10 01:07:30 PM,17.486,13.140,3.27,,,,,,,
1316,05/06/10 01:07:55 PM,17.486,12.410,3.27,,,,,,,
1317,05/06/10 01:08:20 PM,17.486,12.480,3.27,,,,,,,
1318,05/06/10 01:08:45 PM,17.486,12.758,3.27,,,,,,,
1319,05/06/10 01:09:10 PM,17.510,12.794,3.27,,,,,,,
1320,05/06/10 01:09:35 PM,17.510,12.968,3.27,,,,,,,
1321,05/06/10 01:10:00 PM,17.534,13.003,3.27,,,,,,,
1322,05/06/10 01:10:25 PM,17.558,12.900,3.27,,,,,,,
1323,05/06/10 01:10:50 PM,17.558,12.553,3.27,,,,,,,
1324,05/06/10 01:11:15 PM,17.558,11.787,3.27,,,,,,,
1325,05/06/10 01:11:40 PM,17.558,11.717,3.27,,,,,,,
1326,05/06/10 01:12:05 PM,17.558,11.717,3.27,,,,,,,
1327,05/06/10 01:12:30 PM,17.558,12.135,3.27,,,,,,,
1328,05/06/10 01:12:55 PM,17.558,12.135,3.27,,,,,,,
1329,05/06/10 01:13:20 PM,17.582,11.997,3.27,,,,,,,
1330,05/06/10 01:13:45 PM,17.582,12.206,3.27,,,,,,,
1331,05/06/10 01:14:10 PM,17.605,12.381,3.27,,,,,,,
1332,05/06/10 01:14:35 PM,17.629,12.417,3.27,,,,,,,
1333,05/06/10 01:15:00 PM,17.653,12.487,3.27,,,,,,,
1334,05/06/10 01:15:25 PM,17.677,12.906,3.27,,,,,,,
1335,05/06/10 01:15:50 PM,17.701,12.628,3.27,,,,,,,
1336,05/06/10 01:16:15 PM,17.724,12.629,3.27,,,,,,,
1337,05/06/10 01:16:40 PM,17.748,12.317,3.27,,,,,,,
1338,05/06/10 01:17:05 PM,17.772,12.005,3.27,,,,,,,
1339,05/06/10 01:17:30 PM,17.796,11.866,3.27,,,,,,,
1340,05/06/10 01:17:55 PM,17.819,12.007,3.27,,,,,,,
1341,05/06/10 01:18:20 PM,17.843,11.659,3.27,,,,,,,
1342,05/06/10 01:18:45 PM,17.843,11.659,3.27,,,,,,,
1343,05/06/10 01:19:10 PM,17.867,11.695,3.27,,,,,,,
1344,05/06/10 01:19:35 PM,17.891,13.054,3.27,,,,,,,
1345,05/06/10 01:20:00 PM,17.891,14.407,3.27,,,,,,,
1346,05/06/10 01:20:25 PM,17.915,12.498,3.27,,,,,,,
1347,05/06/10 01:20:50 PM,17.915,11.662,3.27,,,,,,,
1348,05/06/10 01:21:15 PM,17.915,11.522,3.27,,,,,,,
1349,05/06/10 01:21:40 PM,17.915,11.522,3.27,,,,,,,
1350,05/06/10 01:22:05 PM,17.915,11.871,3.27,,,,,,,
1351,05/06/10 01:22:30 PM,17.891,12.149,3.27,,,,,,,
1352,05/06/10 01:22:55 PM,17.891,12.637,3.27,,,,,,,
1353,05/06/10 01:23:20 PM,17.891,13.818,3.27,,,,,,,
1354,05/06/10 01:23:45 PM,17.891,13.332,3.27,,,,,,,
1355,05/06/10 01:24:10 PM,17.915,13.055,3.27,,,,,,,
1356,05/06/10 01:24:35 PM,17.915,12.777,3.27,,,,,,,
1357,05/06/10 01:25:00 PM,17.938,12.847,3.27,,,,,,,
1358,05/06/10 01:25:25 PM,17.938,12.917,3.27,,,,,,,
1359,05/06/10 01:25:50 PM,17.938,13.056,3.27,,,,,,,
1360,05/06/10 01:26:15 PM,17.962,13.196,3.27,,,,,,,
1361,05/06/10 01:26:40 PM,17.986,13.475,3.27,,,,,,,
1362,05/06/10 01:27:05 PM,18.010,14.032,3.27,,,,,,,
1363,05/06/10 01:27:30 PM,18.033,14.033,3.27,,,,,,,
1364,05/06/10 01:27:55 PM,18.057,12.853,3.27,,,,,,,
1365,05/06/10 01:28:20 PM,18.081,12.506,3.27,,,,,,,
1366,05/06/10 01:28:45 PM,18.105,12.785,3.27,,,,,,,
1367,05/06/10 01:29:10 PM,18.105,13.133,3.27,,,,,,,
1368,05/06/10 01:29:35 PM,18.105,12.890,3.27,,,,,,,
1369,05/06/10 01:30:00 PM,18.129,12.717,3.27,,,,,,,
1370,05/06/10 01:30:25 PM,18.129,12.786,3.27,,,,,,,
1371,05/06/10 01:30:50 PM,18.152,13.274,3.27,,,,,,,
1372,05/06/10 01:31:15 PM,18.152,14.073,3.27,,,,,,,
1373,05/06/10 01:31:40 PM,18.176,14.248,3.27,,,,,,,
1374,05/06/10 01:32:05 PM,18.176,14.560,3.27,,,,,,,
1375,05/06/10 01:32:30 PM,18.176,14.733,3.27,,,,,,,
1376,05/06/10 01:32:55 PM,18.200,15.011,3.27,,,,,,,
1377,05/06/10 01:33:20 PM,18.224,14.943,3.27,,,,,,,
1378,05/06/10 01:33:45 PM,18.224,14.111,3.27,,,,,,,
1379,05/06/10 01:34:10 PM,18.271,12.932,3.27,,,,,,,
1380,05/06/10 01:34:35 PM,18.271,14.113,3.27,,,,,,,
1381,05/06/10 01:35:00 PM,18.319,13.003,3.27,,,,,,,
1382,05/06/10 01:35:25 PM,18.319,12.655,3.27,,,,,,,
1383,05/06/10 01:35:50 PM,18.343,12.517,3.27,,,,,,,
1384,05/06/10 01:36:15 PM,18.343,12.865,3.27,,,,,,,
1385,05/06/10 01:36:40 PM,18.366,11.750,3.27,,,,,,,
1386,05/06/10 01:37:05 PM,18.366,11.471,3.27,,,,,,,
1387,05/06/10 01:37:30 PM,18.366,11.750,3.27,,,,,,,
1388,05/06/10 01:37:55 PM,18.366,12.030,3.27,,,,,,,
1389,05/06/10 01:38:20 PM,18.366,12.169,3.27,,,,,,,
1390,05/06/10 01:38:45 PM,18.366,12.378,3.27,,,,,,,
1391,05/06/10 01:39:10 PM,18.366,11.890,3.27,,,,,,,
1392,05/06/10 01:39:35 PM,18.366,11.261,3.27,,,,,,,
1393,05/06/10 01:40:00 PM,18.343,11.260,3.27,,,,,,,
1394,05/06/10 01:40:25 PM,18.343,11.330,3.27,,,,,,,
1395,05/06/10 01:40:50 PM,18.319,11.259,3.27,,,,,,,
1396,05/06/10 01:41:15 PM,18.319,11.259,3.27,,,,,,,
1397,05/06/10 01:41:40 PM,18.319,11.329,3.27,,,,,,,
1398,05/06/10 01:42:05 PM,18.295,11.608,3.27,,,,,,,
1399,05/06/10 01:42:30 PM,18.295,11.538,3.27,,,,,,,
1400,05/06/10 01:42:55 PM,18.271,12.305,3.27,,,,,,,
1401,05/06/10 01:43:20 PM,18.271,12.444,3.27,,,,,,,
1402,05/06/10 01:43:45 PM,18.271,11.956,3.27,,,,,,,
1403,05/06/10 01:44:10 PM,18.271,12.095,3.27,,,,,,,
1404,05/06/10 01:44:35 PM,18.271,11.886,3.27,,,,,,,
1405,05/06/10 01:45:00 PM,18.295,11.957,3.27,,,,,,,
1406,05/06/10 01:45:25 PM,18.295,11.747,3.27,,,,,,,
1407,05/06/10 01:45:50 PM,18.319,11.678,3.27,,,,,,,
1408,05/06/10 01:46:15 PM,18.343,11.610,3.27,,,,,,,
1409,05/06/10 01:46:40 PM,18.366,11.820,3.27,,,,,,,
1410,05/06/10 01:47:05 PM,18.414,11.892,3.27,,,,,,,
1411,05/06/10 01:47:30 PM,18.438,11.194,3.27,,,,,,,
1412,05/06/10 01:47:55 PM,18.461,10.845,3.27,,,,,,,
1413,05/06/10 01:48:20 PM,18.461,10.775,3.27,,,,,,,
1414,05/06/10 01:48:45 PM,18.485,11.336,3.27,,,,,,,
1415,05/06/10 01:49:10 PM,18.509,11.616,3.27,,,,,,,
1416,05/06/10 01:49:35 PM,18.509,11.686,3.27,,,,,,,
1417,05/06/10 01:50:00 PM,18.533,11.408,3.27,,,,,,,
1418,05/06/10 01:50:25 PM,18.557,11.548,3.27,,,,,,,
1419,05/06/10 01:50:50 PM,18.557,11.758,3.27,,,,,,,
1420,05/06/10 01:51:15 PM,18.580,12.178,3.27,,,,,,,
1421,05/06/10 01:51:40 PM,18.604,11.725,3.27,,,,,,,
1422,05/06/10 01:52:05 PM,18.652,11.272,3.27,,,,,,,
1423,05/06/10 01:52:30 PM,18.675,11.343,3.27,,,,,,,
1424,05/06/10 01:52:55 PM,18.699,11.134,3.27,,,,,,,
1425,05/06/10 01:53:20 PM,18.699,10.854,3.27,,,,,,,
1426,05/06/10 01:53:45 PM,18.723,10.645,3.27,,,,,,,
1427,05/06/10 01:54:10 PM,18.747,10.576,3.27,,,,,,,
1428,05/06/10 01:54:35 PM,18.747,10.576,3.27,,,,,,,
1429,05/06/10 01:55:00 PM,18.771,10.576,3.27,,,,,,,
1430,05/06/10 01:55:25 PM,18.794,10.648,3.27,,,,,,,
1431,05/06/10 01:55:50 PM,18.818,10.578,3.27,,,,,,,
1432,05/06/10 01:56:15 PM,18.818,10.473,3.27,,,,,,,
1433,05/06/10 01:56:40 PM,18.818,10.508,3.27,,,,,,,
1434,05/06/10 01:57:05 PM,18.842,10.719,3.27,,,,,,,
